Date,zone,centre,Gram Dal_Price
20-07-05,4,VIJAYAWADA,2500
20-07-05,4,BANGALORE,2000
20-07-05,4,THIRUVANANTHAPURAM,2550
20-07-05,4,ERNAKULAM,2700
20-07-05,4,CHENNAI,2250
20-07-05,4,MADURAI,2050
20-07-05,4,PONDICHERRY,2600
27-07-05,1,HISAR,2350
27-07-05,1,KARNAL,2450
27-07-05,1,SHIMLA,2066
27-07-05,1,MANDI,2200
27-07-05,1,SRINAGAR,NA
27-07-05,1,JAMMU,NA
27-07-05,1,AMRITSAR,2250
27-07-05,1,LUDHIANA,2150
27-07-05,1,LUCKNOW,2200
27-07-05,1,KANPUR,2150
27-07-05,1,CHANDIGARH,1700
27-07-05,1,DELHI,2010
27-07-05,2,AHMEDABAD,1900
27-07-05,2,RAJKOT,2500
27-07-05,2,PANAJI,2400
27-07-05,2,BHOPAL,1850
27-07-05,2,INDORE,2125
27-07-05,2,MUMBAI,2300
27-07-05,2,NAGPUR,2350
27-07-05,2,JAIPUR,2100
27-07-05,2,JODHPUR,1850
27-07-05,3,GUWAHATI,2300
27-07-05,3,PATNA,2200
27-07-05,3,SHILLONG,2300
27-07-05,3,AIZAWL,NA
27-07-05,3,BHUBANESHWAR,2450
27-07-05,3,CUTTACK,2454
27-07-05,3,KOLKATA,2400
27-07-05,3,AGARTALA,2175
27-07-05,4,HYDERABAD,2400
27-07-05,4,VIJAYAWADA,2350
27-07-05,4,BANGALORE,2000
27-07-05,4,THIRUVANANTHAPURAM,2550
27-07-05,4,ERNAKULAM,2700
27-07-05,4,CHENNAI,2150
27-07-05,4,MADURAI,2050
27-07-05,4,PONDICHERRY,2500
03-08-05,1,HISAR,2350
03-08-05,1,KARNAL,2450
03-08-05,1,SHIMLA,2066
03-08-05,1,MANDI,2200
03-08-05,1,SRINAGAR,NA
03-08-05,1,JAMMU,NA
03-08-05,1,AMRITSAR,2250
03-08-05,1,LUDHIANA,2150
03-08-05,1,LUCKNOW,2200
03-08-05,1,KANPUR,2100
03-08-05,1,CHANDIGARH,1700
03-08-05,1,DELHI,2010
03-08-05,2,AHMEDABAD,2100
03-08-05,2,RAJKOT,2500
03-08-05,2,PANAJI,2400
03-08-05,2,BHOPAL,1850
03-08-05,2,INDORE,2125
03-08-05,2,MUMBAI,2300
03-08-05,2,NAGPUR,2338
03-08-05,2,JAIPUR,2100
03-08-05,2,JODHPUR,1850
03-08-05,3,GUWAHATI,2260
03-08-05,3,PATNA,2200
03-08-05,3,SHILLONG,2300
03-08-05,3,AIZAWL,NA
03-08-05,3,BHUBANESHWAR,2450
03-08-05,3,CUTTACK,2413
03-08-05,3,KOLKATA,2350
03-08-05,3,AGARTALA,2160
03-08-05,4,HYDERABAD,2400
03-08-05,4,VIJAYAWADA,2450
03-08-05,4,BANGALORE,2000
03-08-05,4,THIRUVANANTHAPURAM,2650
03-08-05,4,ERNAKULAM,2800
03-08-05,4,CHENNAI,2150
03-08-05,4,MADURAI,2050
03-08-05,4,PONDICHERRY,2500
10-08-05,1,HISAR,2350
10-08-05,1,KARNAL,2450
10-08-05,1,SHIMLA,2066
10-08-05,1,MANDI,2200
10-08-05,1,SRINAGAR,NA
10-08-05,1,JAMMU,NA
10-08-05,1,AMRITSAR,2250
10-08-05,1,LUDHIANA,2150
10-08-05,1,LUCKNOW,2200
10-08-05,1,KANPUR,2250
10-08-05,1,CHANDIGARH,1700
10-08-05,1,DELHI,2000
10-08-05,2,AHMEDABAD,2100
10-08-05,2,RAJKOT,2400
10-08-05,2,PANAJI,2400
10-08-05,2,BHOPAL,1850
10-08-05,2,INDORE,2125
10-08-05,2,MUMBAI,2300
10-08-05,2,NAGPUR,2313
10-08-05,2,JAIPUR,2100
10-08-05,2,JODHPUR,1850
10-08-05,3,GUWAHATI,2260
10-08-05,3,PATNA,2200
10-08-05,3,SHILLONG,2300
10-08-05,3,AIZAWL,NA
10-08-05,3,BHUBANESHWAR,2450
10-08-05,3,CUTTACK,2413
10-08-05,3,KOLKATA,2350
10-08-05,3,AGARTALA,2160
10-08-05,4,HYDERABAD,2400
10-08-05,4,VIJAYAWADA,2350
10-08-05,4,BANGALORE,2000
10-08-05,4,THIRUVANANTHAPURAM,2650
10-08-05,4,ERNAKULAM,2912
10-08-05,4,CHENNAI,2350
10-08-05,4,MADURAI,2050
10-08-05,4,PONDICHERRY,2500
17-08-05,1,HISAR,2350
17-08-05,1,KARNAL,2375
17-08-05,1,SHIMLA,2389
17-08-05,1,MANDI,2250
17-08-05,1,SRINAGAR,NA
17-08-05,1,JAMMU,NA
17-08-05,1,AMRITSAR,2250
17-08-05,1,LUDHIANA,2150
17-08-05,1,LUCKNOW,2200
17-08-05,1,KANPUR,2250
17-08-05,1,CHANDIGARH,1700
17-08-05,1,DELHI,1890
17-08-05,2,AHMEDABAD,2100
17-08-05,2,RAJKOT,2400
17-08-05,2,PANAJI,2400
17-08-05,2,BHOPAL,1850
17-08-05,2,INDORE,2125
17-08-05,2,MUMBAI,2300
17-08-05,2,NAGPUR,2313
17-08-05,2,JAIPUR,2100
17-08-05,2,JODHPUR,1850
17-08-05,3,GUWAHATI,2260
17-08-05,3,PATNA,2200
17-08-05,3,SHILLONG,2300
17-08-05,3,AIZAWL,NA
17-08-05,3,BHUBANESHWAR,2450
17-08-05,3,CUTTACK,2413
17-08-05,3,KOLKATA,2380
17-08-05,3,AGARTALA,2500
17-08-05,4,HYDERABAD,2400
17-08-05,4,VIJAYAWADA,2350
17-08-05,4,BANGALORE,2000
17-08-05,4,THIRUVANANTHAPURAM,2650
17-08-05,4,ERNAKULAM,2912
17-08-05,4,CHENNAI,2350
17-08-05,4,MADURAI,2050
17-08-05,4,PONDICHERRY,2500
24-08-05,1,HISAR,2350
24-08-05,1,KARNAL,2450
24-08-05,1,SHIMLA,2389
24-08-05,1,MANDI,2250
24-08-05,1,SRINAGAR,NA
24-08-05,1,JAMMU,NA
24-08-05,1,AMRITSAR,2250
24-08-05,1,LUDHIANA,2150
24-08-05,1,LUCKNOW,2200
24-08-05,1,KANPUR,2100
24-08-05,1,CHANDIGARH,1700
24-08-05,1,DELHI,1890
24-08-05,2,AHMEDABAD,2100
24-08-05,2,RAJKOT,2400
24-08-05,2,PANAJI,2400
24-08-05,2,BHOPAL,1850
24-08-05,2,INDORE,2125
24-08-05,2,MUMBAI,2300
24-08-05,2,NAGPUR,2300
24-08-05,2,JAIPUR,2100
24-08-05,2,JODHPUR,1850
24-08-05,3,GUWAHATI,2260
24-08-05,3,PATNA,2200
24-08-05,3,SHILLONG,2300
24-08-05,3,AIZAWL,NA
24-08-05,3,BHUBANESHWAR,2400
24-08-05,3,CUTTACK,2413
24-08-05,3,KOLKATA,2300
24-08-05,3,AGARTALA,2500
24-08-05,4,HYDERABAD,2400
24-08-05,4,VIJAYAWADA,2350
24-08-05,4,BANGALORE,2000
24-08-05,4,THIRUVANANTHAPURAM,2650
24-08-05,4,ERNAKULAM,2912
24-08-05,4,CHENNAI,2350
24-08-05,4,MADURAI,2050
24-08-05,4,PONDICHERRY,2600
31-08-05,1,HISAR,2350
31-08-05,1,KARNAL,2450
31-08-05,1,SHIMLA,2357
31-08-05,1,MANDI,2250
31-08-05,1,SRINAGAR,NA
31-08-05,1,JAMMU,NA
31-08-05,1,AMRITSAR,2250
31-08-05,1,LUDHIANA,2150
31-08-05,1,LUCKNOW,2210
31-08-05,1,KANPUR,2200
31-08-05,1,CHANDIGARH,1700
31-08-05,1,DELHI,2040
31-08-05,2,AHMEDABAD,2100
31-08-05,2,RAJKOT,2400
31-08-05,2,PANAJI,2550
31-08-05,2,BHOPAL,1850
31-08-05,2,INDORE,2125
31-08-05,2,MUMBAI,2300
31-08-05,2,NAGPUR,2300
31-08-05,2,JAIPUR,2100
31-08-05,2,JODHPUR,1850
31-08-05,3,GUWAHATI,2260
31-08-05,3,PATNA,2235
31-08-05,3,SHILLONG,2300
31-08-05,3,AIZAWL,NA
31-08-05,3,BHUBANESHWAR,2400
31-08-05,3,CUTTACK,2413
31-08-05,3,KOLKATA,2325
31-08-05,3,AGARTALA,2500
31-08-05,4,HYDERABAD,2400
31-08-05,4,VIJAYAWADA,2350
31-08-05,4,BANGALORE,2000
31-08-05,4,THIRUVANANTHAPURAM,2650
31-08-05,4,ERNAKULAM,2912
31-08-05,4,CHENNAI,2350
31-08-05,4,MADURAI,2050
31-08-05,4,PONDICHERRY,2600
07-09-05,1,HISAR,2350
07-09-05,1,KARNAL,2350
07-09-05,1,SHIMLA,2357
07-09-05,1,MANDI,2250
07-09-05,1,SRINAGAR,NA
07-09-05,1,JAMMU,NA
07-09-05,1,AMRITSAR,2250
07-09-05,1,LUDHIANA,2150
07-09-05,1,LUCKNOW,2210
07-09-05,1,KANPUR,2200
07-09-05,1,CHANDIGARH,1700
07-09-05,1,DELHI,2045
07-09-05,2,AHMEDABAD,2100
07-09-05,2,RAJKOT,2400
07-09-05,2,PANAJI,2550
07-09-05,2,BHOPAL,1850
07-09-05,2,INDORE,2125
07-09-05,2,MUMBAI,2300
07-09-05,2,NAGPUR,2263
07-09-05,2,JAIPUR,2100
07-09-05,2,JODHPUR,1850
07-09-05,3,GUWAHATI,2260
07-09-05,3,PATNA,2235
07-09-05,3,SHILLONG,2300
07-09-05,3,AIZAWL,NA
07-09-05,3,BHUBANESHWAR,2400
07-09-05,3,CUTTACK,2434
07-09-05,3,KOLKATA,2300
07-09-05,3,AGARTALA,2500
07-09-05,4,HYDERABAD,2100
07-09-05,4,VIJAYAWADA,2350
07-09-05,4,BANGALORE,2000
07-09-05,4,THIRUVANANTHAPURAM,2745
07-09-05,4,ERNAKULAM,2912
07-09-05,4,CHENNAI,2350
07-09-05,4,MADURAI,2400
07-09-05,4,PONDICHERRY,2600
14-09-05,1,HISAR,2350
14-09-05,1,KARNAL,2350
14-09-05,1,SHIMLA,2446
14-09-05,1,MANDI,2350
14-09-05,1,SRINAGAR,NA
14-09-05,1,JAMMU,NA
14-09-05,1,AMRITSAR,2250
14-09-05,1,LUDHIANA,2150
14-09-05,1,LUCKNOW,2210
14-09-05,1,KANPUR,2200
14-09-05,1,CHANDIGARH,1700
14-09-05,1,DELHI,2057
14-09-05,2,AHMEDABAD,2100
14-09-05,2,RAJKOT,2400
14-09-05,2,PANAJI,2550
14-09-05,2,BHOPAL,1850
14-09-05,2,INDORE,2125
14-09-05,2,MUMBAI,2300
14-09-05,2,NAGPUR,2250
14-09-05,2,JAIPUR,2100
14-09-05,2,JODHPUR,1850
14-09-05,3,GUWAHATI,2260
14-09-05,3,PATNA,2235
14-09-05,3,SHILLONG,2300
14-09-05,3,AIZAWL,NA
14-09-05,3,BHUBANESHWAR,2400
14-09-05,3,CUTTACK,2413
14-09-05,3,KOLKATA,2300
14-09-05,3,AGARTALA,2500
14-09-05,4,HYDERABAD,2100
14-09-05,4,VIJAYAWADA,2350
14-09-05,4,BANGALORE,2000
14-09-05,4,THIRUVANANTHAPURAM,2740
14-09-05,4,ERNAKULAM,2912
14-09-05,4,CHENNAI,2350
14-09-05,4,MADURAI,2400
14-09-05,4,PONDICHERRY,2600
21-09-05,1,HISAR,2350
21-09-05,1,KARNAL,2375
21-09-05,1,SHIMLA,2428
21-09-05,1,MANDI,2350
21-09-05,1,SRINAGAR,NA
21-09-05,1,JAMMU,NA
21-09-05,1,AMRITSAR,2250
21-09-05,1,LUDHIANA,2150
21-09-05,1,LUCKNOW,2220
21-09-05,1,KANPUR,2200
21-09-05,1,CHANDIGARH,1700
21-09-05,1,DELHI,2070
21-09-05,2,AHMEDABAD,2100
21-09-05,2,RAJKOT,2400
21-09-05,2,PANAJI,2550
21-09-05,2,BHOPAL,1850
21-09-05,2,INDORE,2125
21-09-05,2,MUMBAI,2300
21-09-05,2,NAGPUR,2325
21-09-05,2,JAIPUR,2100
21-09-05,2,JODHPUR,2200
21-09-05,3,GUWAHATI,2260
21-09-05,3,PATNA,2235
21-09-05,3,SHILLONG,2300
21-09-05,3,AIZAWL,NA
21-09-05,3,BHUBANESHWAR,2400
21-09-05,3,CUTTACK,2413
21-09-05,3,KOLKATA,2300
21-09-05,3,AGARTALA,2450
21-09-05,4,HYDERABAD,2100
21-09-05,4,VIJAYAWADA,2350
21-09-05,4,BANGALORE,2000
21-09-05,4,THIRUVANANTHAPURAM,2745
21-09-05,4,ERNAKULAM,2880
21-09-05,4,CHENNAI,2350
21-09-05,4,MADURAI,2400
21-09-05,4,PONDICHERRY,2580
28-09-05,1,HISAR,2350
28-09-05,1,KARNAL,2375
28-09-05,1,SHIMLA,2428
28-09-05,1,MANDI,2350
28-09-05,1,SRINAGAR,NA
28-09-05,1,JAMMU,NA
28-09-05,1,AMRITSAR,2250
28-09-05,1,LUDHIANA,2150
28-09-05,1,LUCKNOW,2275
28-09-05,1,KANPUR,2200
28-09-05,1,CHANDIGARH,1700
28-09-05,1,DELHI,2195
28-09-05,2,AHMEDABAD,2100
28-09-05,2,RAJKOT,2500
28-09-05,2,PANAJI,2550
28-09-05,2,BHOPAL,1850
28-09-05,2,INDORE,2125
28-09-05,2,MUMBAI,2275
28-09-05,2,NAGPUR,2300
28-09-05,2,JAIPUR,2100
28-09-05,2,JODHPUR,2200
28-09-05,3,GUWAHATI,2260
28-09-05,3,PATNA,2235
28-09-05,3,SHILLONG,2300
28-09-05,3,AIZAWL,NA
28-09-05,3,BHUBANESHWAR,2400
28-09-05,3,CUTTACK,2413
28-09-05,3,KOLKATA,2350
28-09-05,3,AGARTALA,2450
28-09-05,4,HYDERABAD,2300
28-09-05,4,VIJAYAWADA,2350
28-09-05,4,BANGALORE,2000
28-09-05,4,THIRUVANANTHAPURAM,2705
28-09-05,4,ERNAKULAM,2880
28-09-05,4,CHENNAI,2300
28-09-05,4,MADURAI,2450
28-09-05,4,PONDICHERRY,2580
05-10-05,1,HISAR,2350
05-10-05,1,KARNAL,2450
05-10-05,1,SHIMLA,2428
05-10-05,1,MANDI,2350
05-10-05,1,SRINAGAR,NA
05-10-05,1,JAMMU,NA
05-10-05,1,AMRITSAR,2250
05-10-05,1,LUDHIANA,2150
05-10-05,1,LUCKNOW,2250
05-10-05,1,KANPUR,2250
05-10-05,1,CHANDIGARH,1700
05-10-05,1,DELHI,2105
05-10-05,2,AHMEDABAD,2100
05-10-05,2,RAJKOT,2500
05-10-05,2,PANAJI,2500
05-10-05,2,BHOPAL,1850
05-10-05,2,INDORE,2125
05-10-05,2,MUMBAI,2275
05-10-05,2,NAGPUR,2400
05-10-05,2,JAIPUR,2100
05-10-05,2,JODHPUR,2200
05-10-05,3,GUWAHATI,2260
05-10-05,3,PATNA,2235
05-10-05,3,SHILLONG,2300
05-10-05,3,AIZAWL,NA
05-10-05,3,BHUBANESHWAR,2400
05-10-05,3,CUTTACK,2444
05-10-05,3,KOLKATA,2350
05-10-05,3,AGARTALA,2450
05-10-05,4,HYDERABAD,2300
05-10-05,4,VIJAYAWADA,2350
05-10-05,4,BANGALORE,2000
05-10-05,4,THIRUVANANTHAPURAM,2705
05-10-05,4,ERNAKULAM,2880
05-10-05,4,CHENNAI,2300
05-10-05,4,MADURAI,2450
05-10-05,4,PONDICHERRY,2580
12-10-05,1,HISAR,2350
12-10-05,1,KARNAL,2450
12-10-05,1,SHIMLA,2428
12-10-05,1,MANDI,2350
12-10-05,1,SRINAGAR,NA
12-10-05,1,JAMMU,NA
12-10-05,1,AMRITSAR,2250
12-10-05,1,LUDHIANA,2150
12-10-05,1,LUCKNOW,2280
12-10-05,1,KANPUR,2200
12-10-05,1,CHANDIGARH,1700
12-10-05,1,DELHI,2145
12-10-05,2,AHMEDABAD,2100
12-10-05,2,RAJKOT,2500
12-10-05,2,PANAJI,2500
12-10-05,2,BHOPAL,1850
12-10-05,2,INDORE,2125
12-10-05,2,MUMBAI,2275
12-10-05,2,NAGPUR,2400
12-10-05,2,JAIPUR,2100
12-10-05,2,JODHPUR,2200
12-10-05,3,GUWAHATI,2260
12-10-05,3,PATNA,2235
12-10-05,3,SHILLONG,2300
12-10-05,3,AIZAWL,NA
12-10-05,3,BHUBANESHWAR,2400
12-10-05,3,CUTTACK,2444
12-10-05,3,KOLKATA,2350
12-10-05,3,AGARTALA,2450
12-10-05,4,HYDERABAD,2300
12-10-05,4,VIJAYAWADA,2350
12-10-05,4,BANGALORE,2000
12-10-05,4,THIRUVANANTHAPURAM,2705
12-10-05,4,ERNAKULAM,2880
12-10-05,4,CHENNAI,2300
12-10-05,4,MADURAI,2450
12-10-05,4,PONDICHERRY,2650
19-10-05,1,HISAR,2350
19-10-05,1,KARNAL,2550
19-10-05,1,SHIMLA,2428
19-10-05,1,MANDI,2350
19-10-05,1,SRINAGAR,NA
19-10-05,1,JAMMU,NA
19-10-05,1,AMRITSAR,2400
19-10-05,1,LUDHIANA,2250
19-10-05,1,LUCKNOW,2240
19-10-05,1,KANPUR,2250
19-10-05,1,CHANDIGARH,1700
19-10-05,1,DELHI,2175
19-10-05,2,AHMEDABAD,2100
19-10-05,2,RAJKOT,2500
19-10-05,2,PANAJI,2400
19-10-05,2,BHOPAL,1850
19-10-05,2,INDORE,2125
19-10-05,2,MUMBAI,2275
19-10-05,2,NAGPUR,2450
19-10-05,2,JAIPUR,2100
19-10-05,2,JODHPUR,2200
19-10-05,3,GUWAHATI,2260
19-10-05,3,PATNA,2235
19-10-05,3,SHILLONG,2300
19-10-05,3,AIZAWL,NA
19-10-05,3,BHUBANESHWAR,2400
19-10-05,3,CUTTACK,2444
19-10-05,3,KOLKATA,2350
19-10-05,3,AGARTALA,2450
19-10-05,4,HYDERABAD,2450
19-10-05,4,VIJAYAWADA,2400
19-10-05,4,BANGALORE,2000
19-10-05,4,THIRUVANANTHAPURAM,2705
19-10-05,4,ERNAKULAM,2880
19-10-05,4,CHENNAI,2550
19-10-05,4,MADURAI,2600
19-10-05,4,PONDICHERRY,2650
26-10-05,1,HISAR,2350
26-10-05,1,KARNAL,2550
26-10-05,1,SHIMLA,2428
26-10-05,1,MANDI,2350
26-10-05,1,SRINAGAR,NA
26-10-05,1,JAMMU,NA
26-10-05,1,AMRITSAR,2300
26-10-05,1,LUDHIANA,2250
26-10-05,1,LUCKNOW,2250
26-10-05,1,KANPUR,1900
26-10-05,1,CHANDIGARH,1700
26-10-05,1,DELHI,2175
26-10-05,2,AHMEDABAD,2100
26-10-05,2,RAJKOT,2500
26-10-05,2,PANAJI,2400
26-10-05,2,BHOPAL,1850
26-10-05,2,INDORE,2125
26-10-05,2,MUMBAI,2275
26-10-05,2,NAGPUR,2513
26-10-05,2,JAIPUR,2100
26-10-05,2,JODHPUR,2200
26-10-05,3,GUWAHATI,2260
26-10-05,3,PATNA,2235
26-10-05,3,SHILLONG,2300
26-10-05,3,AIZAWL,NA
26-10-05,3,BHUBANESHWAR,2600
26-10-05,3,CUTTACK,2538
26-10-05,3,KOLKATA,2350
26-10-05,3,AGARTALA,2550
26-10-05,4,HYDERABAD,2450
26-10-05,4,VIJAYAWADA,2400
26-10-05,4,BANGALORE,2000
26-10-05,4,THIRUVANANTHAPURAM,2650
26-10-05,4,ERNAKULAM,2860
26-10-05,4,CHENNAI,2550
26-10-05,4,MADURAI,2600
26-10-05,4,PONDICHERRY,2650
02-11-05,1,HISAR,2350
02-11-05,1,KARNAL,2450
02-11-05,1,SHIMLA,2428
02-11-05,1,MANDI,2350
02-11-05,1,SRINAGAR,NA
02-11-05,1,JAMMU,NA
02-11-05,1,AMRITSAR,2300
02-11-05,1,LUDHIANA,2250
02-11-05,1,LUCKNOW,2250
02-11-05,1,KANPUR,1900
02-11-05,1,CHANDIGARH,1700
02-11-05,1,DELHI,2175
02-11-05,2,AHMEDABAD,2100
02-11-05,2,RAJKOT,2500
02-11-05,2,PANAJI,2500
02-11-05,2,BHOPAL,1850
02-11-05,2,INDORE,2125
02-11-05,2,MUMBAI,2275
02-11-05,2,NAGPUR,2513
02-11-05,2,JAIPUR,2100
02-11-05,2,JODHPUR,2200
02-11-05,3,GUWAHATI,2260
02-11-05,3,PATNA,2235
02-11-05,3,SHILLONG,2300
02-11-05,3,AIZAWL,NA
02-11-05,3,BHUBANESHWAR,2500
02-11-05,3,CUTTACK,2538
02-11-05,3,KOLKATA,2350
02-11-05,3,AGARTALA,2600
02-11-05,4,HYDERABAD,2500
02-11-05,4,VIJAYAWADA,2700
02-11-05,4,BANGALORE,2000
02-11-05,4,THIRUVANANTHAPURAM,2650
02-11-05,4,ERNAKULAM,2860
02-11-05,4,CHENNAI,2650
02-11-05,4,MADURAI,2600
02-11-05,4,PONDICHERRY,2650
09-11-05,1,HISAR,2350
09-11-05,1,KARNAL,2700
09-11-05,1,SHIMLA,2428
09-11-05,1,MANDI,2350
09-11-05,1,SRINAGAR,NA
09-11-05,1,JAMMU,NA
09-11-05,1,AMRITSAR,2600
09-11-05,1,LUDHIANA,2250
09-11-05,1,LUCKNOW,2250
09-11-05,1,KANPUR,2200
09-11-05,1,CHANDIGARH,1700
09-11-05,1,DELHI,2215
09-11-05,2,AHMEDABAD,2100
09-11-05,2,RAJKOT,2500
09-11-05,2,PANAJI,2500
09-11-05,2,BHOPAL,2300
09-11-05,2,INDORE,2740
09-11-05,2,MUMBAI,2275
09-11-05,2,NAGPUR,2700
09-11-05,2,JAIPUR,2100
09-11-05,2,JODHPUR,2200
09-11-05,3,GUWAHATI,2260
09-11-05,3,PATNA,2235
09-11-05,3,SHILLONG,2325
09-11-05,3,AIZAWL,NA
09-11-05,3,BHUBANESHWAR,2600
09-11-05,3,CUTTACK,2621
09-11-05,3,KOLKATA,2400
09-11-05,3,AGARTALA,2600
09-11-05,4,HYDERABAD,2500
09-11-05,4,VIJAYAWADA,2700
09-11-05,4,BANGALORE,2000
09-11-05,4,THIRUVANANTHAPURAM,2705
09-11-05,4,ERNAKULAM,3018
09-11-05,4,CHENNAI,2450
09-11-05,4,MADURAI,2500
09-11-05,4,PONDICHERRY,2800
16-11-05,1,HISAR,2350
16-11-05,1,KARNAL,2750
16-11-05,1,SHIMLA,2428
16-11-05,1,MANDI,2350
16-11-05,1,SRINAGAR,NA
16-11-05,1,JAMMU,NA
16-11-05,1,AMRITSAR,2600
16-11-05,1,LUDHIANA,2250
16-11-05,1,LUCKNOW,2200
16-11-05,1,KANPUR,2200
16-11-05,1,CHANDIGARH,1700
16-11-05,1,DELHI,2255
16-11-05,2,AHMEDABAD,2100
16-11-05,2,RAJKOT,2500
16-11-05,2,PANAJI,2500
16-11-05,2,BHOPAL,2200
16-11-05,2,INDORE,2710
16-11-05,2,MUMBAI,2275
16-11-05,2,NAGPUR,2700
16-11-05,2,JAIPUR,2500
16-11-05,2,JODHPUR,2200
16-11-05,3,GUWAHATI,2260
16-11-05,3,PATNA,2235
16-11-05,3,SHILLONG,2325
16-11-05,3,AIZAWL,NA
16-11-05,3,BHUBANESHWAR,2600
16-11-05,3,CUTTACK,2704
16-11-05,3,KOLKATA,2650
16-11-05,3,AGARTALA,2600
16-11-05,4,HYDERABAD,2600
16-11-05,4,VIJAYAWADA,2600
16-11-05,4,BANGALORE,2000
16-11-05,4,THIRUVANANTHAPURAM,2705
16-11-05,4,ERNAKULAM,3018
16-11-05,4,CHENNAI,2650
16-11-05,4,MADURAI,2640
16-11-05,4,PONDICHERRY,2800
23-11-05,1,HISAR,2350
23-11-05,1,KARNAL,2550
23-11-05,1,SHIMLA,2428
23-11-05,1,MANDI,2350
23-11-05,1,SRINAGAR,NA
23-11-05,1,JAMMU,NA
23-11-05,1,AMRITSAR,2600
23-11-05,1,LUDHIANA,2250
23-11-05,1,LUCKNOW,2270
23-11-05,1,KANPUR,2250
23-11-05,1,CHANDIGARH,1700
23-11-05,1,DELHI,2265
23-11-05,2,AHMEDABAD,2100
23-11-05,2,RAJKOT,2200
23-11-05,2,PANAJI,2500
23-11-05,2,BHOPAL,2200
23-11-05,2,INDORE,2710
23-11-05,2,MUMBAI,2275
23-11-05,2,NAGPUR,2740
23-11-05,2,JAIPUR,2500
23-11-05,2,JODHPUR,2200
23-11-05,3,GUWAHATI,2260
23-11-05,3,PATNA,2235
23-11-05,3,SHILLONG,2325
23-11-05,3,AIZAWL,NA
23-11-05,3,BHUBANESHWAR,2600
23-11-05,3,CUTTACK,2642
23-11-05,3,KOLKATA,2650
23-11-05,3,AGARTALA,2600
23-11-05,4,HYDERABAD,2600
23-11-05,4,VIJAYAWADA,2600
23-11-05,4,BANGALORE,2000
23-11-05,4,THIRUVANANTHAPURAM,2705
23-11-05,4,ERNAKULAM,3018
23-11-05,4,CHENNAI,2650
23-11-05,4,MADURAI,2640
23-11-05,4,PONDICHERRY,2800
30-11-05,1,HISAR,2350
30-11-05,1,KARNAL,2700
30-11-05,1,SHIMLA,2428
30-11-05,1,MANDI,2350
30-11-05,1,SRINAGAR,NA
30-11-05,1,JAMMU,NA
30-11-05,1,AMRITSAR,2600
30-11-05,1,LUDHIANA,2650
30-11-05,1,LUCKNOW,2275
30-11-05,1,KANPUR,2250
30-11-05,1,CHANDIGARH,1700
30-11-05,1,DELHI,2290
30-11-05,2,AHMEDABAD,2100
30-11-05,2,RAJKOT,2200
30-11-05,2,PANAJI,2700
30-11-05,2,BHOPAL,2200
30-11-05,2,INDORE,2710
30-11-05,2,MUMBAI,2275
30-11-05,2,NAGPUR,2740
30-11-05,2,JAIPUR,2500
30-11-05,2,JODHPUR,2200
30-11-05,3,GUWAHATI,2260
30-11-05,3,PATNA,2200
30-11-05,3,SHILLONG,2325
30-11-05,3,AIZAWL,NA
30-11-05,3,BHUBANESHWAR,2600
30-11-05,3,CUTTACK,2610
30-11-05,3,KOLKATA,2500
30-11-05,3,AGARTALA,2600
30-11-05,4,HYDERABAD,2600
30-11-05,4,VIJAYAWADA,2600
30-11-05,4,BANGALORE,2000
30-11-05,4,THIRUVANANTHAPURAM,2800
30-11-05,4,ERNAKULAM,3018
30-11-05,4,CHENNAI,2650
30-11-05,4,MADURAI,2640
30-11-05,4,PONDICHERRY,2800
07-12-05,1,HISAR,2550
07-12-05,1,KARNAL,2500
07-12-05,1,SHIMLA,2421
07-12-05,1,MANDI,2550
07-12-05,1,SRINAGAR,NA
07-12-05,1,JAMMU,NA
07-12-05,1,AMRITSAR,2600
07-12-05,1,LUDHIANA,2650
07-12-05,1,LUCKNOW,2280
07-12-05,1,KANPUR,2250
07-12-05,1,CHANDIGARH,1700
07-12-05,1,DELHI,2310
07-12-05,2,AHMEDABAD,2100
07-12-05,2,RAJKOT,2500
07-12-05,2,PANAJI,2700
07-12-05,2,BHOPAL,2200
07-12-05,2,INDORE,2710
07-12-05,2,MUMBAI,2425
07-12-05,2,NAGPUR,2475
07-12-05,2,JAIPUR,2500
07-12-05,2,JODHPUR,2200
07-12-05,3,GUWAHATI,2260
07-12-05,3,PATNA,2200
07-12-05,3,SHILLONG,2325
07-12-05,3,AIZAWL,NA
07-12-05,3,BHUBANESHWAR,2600
07-12-05,3,CUTTACK,2610
07-12-05,3,KOLKATA,2450
07-12-05,3,AGARTALA,2850
07-12-05,4,HYDERABAD,2600
07-12-05,4,VIJAYAWADA,2600
07-12-05,4,BANGALORE,2700
07-12-05,4,THIRUVANANTHAPURAM,2800
07-12-05,4,ERNAKULAM,3120
07-12-05,4,CHENNAI,2700
07-12-05,4,MADURAI,2750
07-12-05,4,PONDICHERRY,2800
14-12-05,1,HISAR,2550
14-12-05,1,KARNAL,2500
14-12-05,1,SHIMLA,2421
14-12-05,1,MANDI,2550
14-12-05,1,SRINAGAR,NA
14-12-05,1,JAMMU,NA
14-12-05,1,AMRITSAR,2600
14-12-05,1,LUDHIANA,2650
14-12-05,1,LUCKNOW,2280
14-12-05,1,KANPUR,2300
14-12-05,1,CHANDIGARH,1700
14-12-05,1,DELHI,2315
14-12-05,2,AHMEDABAD,2100
